img_no 	 min_val 	max_val 	 ang_x 	 ang_y 	 ang_z 
7295 	 -0.000315 	 1.337181 	 -0.125614 	 -0.023888 	 2.270241 
7296 	 -0.000332 	 1.497307 	 -1.222028 	 -1.261532 	 -3.023095 
7297 	 -0.000518 	 1.284863 	 -0.432813 	 -0.535862 	 -0.768988 
7298 	 -0.000880 	 1.564918 	 1.240200 	 -0.888717 	 -1.333296 
7299 	 -0.000226 	 1.276401 	 2.962455 	 -0.498512 	 2.977446 
7300 	 -0.000431 	 1.310402 	 1.495197 	 -0.088830 	 -1.118553 
7301 	 -0.000471 	 1.273936 	 2.295285 	 0.790300 	 -2.589527 
7302 	 -0.000222 	 1.170110 	 -1.184730 	 0.601401 	 0.876446 
7303 	 -0.000513 	 1.318173 	 2.391583 	 0.141728 	 -3.063406 
7304 	 -0.000460 	 1.181391 	 0.733192 	 0.530596 	 2.574792 
7305 	 -0.000333 	 1.208284 	 -2.514627 	 -0.373332 	 3.021856 
7306 	 -0.000868 	 1.300365 	 1.393869 	 0.993417 	 -1.347292 
7307 	 -0.000289 	 1.103161 	 0.892241 	 -0.703435 	 -3.012233 
7308 	 -0.000309 	 1.207904 	 -1.207141 	 -1.056505 	 2.551736 
7309 	 -0.000134 	 1.375675 	 2.230362 	 0.984040 	 -0.090718 
7310 	 -0.000163 	 1.362198 	 0.238597 	 -0.522846 	 -0.656173 
7311 	 -0.000321 	 1.141011 	 -0.465338 	 -0.574619 	 -2.603629 
7312 	 -0.000334 	 1.246855 	 -1.958897 	 0.630150 	 0.871474 
7313 	 -0.000825 	 1.432311 	 1.245347 	 0.610250 	 -1.764618 
7314 	 -0.001272 	 1.444868 	 -1.161789 	 -0.235910 	 1.249049 
7315 	 -0.000210 	 1.262143 	 1.938813 	 0.597120 	 2.731608 
7316 	 -0.000146 	 1.358781 	 0.758051 	 0.186121 	 -2.543188 
7317 	 -0.000124 	 1.234059 	 -2.069145 	 0.208090 	 2.162956 
7318 	 -0.000448 	 1.279758 	 1.355314 	 -0.501188 	 2.089277 
7319 	 -0.000222 	 1.377481 	 2.163612 	 -0.240308 	 -2.405151 
7320 	 -0.000279 	 1.282434 	 0.450261 	 -0.507882 	 1.264033 
7321 	 -0.000351 	 1.138689 	 2.967933 	 0.677269 	 1.496083 
7322 	 -0.000297 	 1.108545 	 -0.020646 	 -0.374220 	 -2.741471 
7323 	 -0.000194 	 1.220510 	 -0.315945 	 -0.383552 	 -2.112122 
7324 	 -0.000410 	 1.109130 	 -0.576014 	 0.665021 	 2.030777 
7325 	 -0.000772 	 1.385186 	 0.412115 	 0.375788 	 1.810824 
7326 	 -0.000264 	 1.471355 	 1.380136 	 0.068870 	 -2.291326 
7327 	 -0.000214 	 1.264962 	 0.206089 	 -0.858918 	 -2.948095 
7328 	 -0.000235 	 1.222456 	 0.400234 	 0.973056 	 -2.396903 
7329 	 -0.000199 	 1.283214 	 -2.687981 	 -1.178005 	 2.331249 
7330 	 -0.000557 	 1.180735 	 -0.647085 	 -0.677971 	 1.250810 
7331 	 -0.000210 	 1.265670 	 -0.416561 	 0.968385 	 0.173104 
7332 	 -0.000194 	 1.430338 	 -1.352287 	 -0.899635 	 -2.109484 
7333 	 -0.000372 	 1.187051 	 2.632096 	 -0.754580 	 1.958893 
7334 	 -0.000331 	 1.242064 	 -1.562828 	 0.540225 	 -0.165902 
7335 	 -0.000221 	 1.163042 	 -2.011261 	 0.835268 	 2.347274 
7336 	 -0.000314 	 1.341252 	 3.103060 	 -0.468376 	 -0.184091 
7337 	 -0.000523 	 1.337666 	 0.439415 	 0.453134 	 2.358473 
7338 	 -0.000663 	 1.196418 	 -2.996154 	 -1.144429 	 -1.788686 
7339 	 -0.000577 	 1.251353 	 -0.314507 	 1.012122 	 -1.645657 
7340 	 -0.000552 	 1.254359 	 -0.296318 	 0.576599 	 2.751216 
7341 	 -0.000322 	 1.452116 	 -0.927755 	 0.384747 	 -0.759139 
7342 	 -0.000421 	 1.434033 	 -2.408324 	 -0.091752 	 1.615788 
7343 	 -0.000914 	 1.394161 	 -1.411708 	 -0.588024 	 1.242379 
7344 	 -0.000183 	 1.309977 	 0.727372 	 -0.201062 	 -0.823676 
7345 	 -0.000192 	 1.297361 	 -1.180148 	 1.097299 	 2.413952 
7346 	 -0.000401 	 1.176585 	 -0.622681 	 -0.282240 	 2.722091 
7347 	 -0.000662 	 1.273840 	 -1.688388 	 -0.433440 	 3.137115 
7348 	 -0.000279 	 1.439767 	 -2.276067 	 -0.702913 	 2.702547 
7349 	 -0.000231 	 1.290618 	 1.109357 	 -0.091271 	 1.307547 
7350 	 -0.000774 	 1.475904 	 -0.331666 	 0.343208 	 -2.407367 
7351 	 -0.000490 	 1.233509 	 2.714672 	 0.365528 	 -2.557089 
7352 	 -0.000294 	 1.111696 	 -0.941133 	 -0.247309 	 -2.695972 
7353 	 -0.000452 	 1.324643 	 2.619582 	 -0.828840 	 2.325869 
7354 	 -0.000190 	 1.129958 	 1.906990 	 0.588328 	 0.910511 
7355 	 -0.000369 	 1.238245 	 -0.253451 	 -0.296339 	 -2.032683 
7356 	 -0.000954 	 1.318605 	 0.136950 	 -0.573282 	 1.380041 
7357 	 -0.000510 	 1.388631 	 1.587191 	 1.272861 	 -0.631450 
7358 	 -0.000440 	 1.287904 	 -2.783878 	 1.318785 	 2.907430 
7359 	 -0.000393 	 1.259261 	 -1.475587 	 0.686869 	 -0.388973 
7360 	 -0.001014 	 1.150782 	 0.236298 	 -0.362449 	 -1.481739 
7361 	 -0.000370 	 1.478300 	 0.729070 	 0.344792 	 -1.311238 
7362 	 -0.000365 	 1.320733 	 -2.698283 	 -0.138599 	 -2.303558 
7363 	 -0.000516 	 1.195120 	 2.437453 	 -0.413737 	 -0.210294 
7364 	 -0.000203 	 1.396593 	 1.657302 	 0.975708 	 -0.342624 
7365 	 -0.000477 	 1.120025 	 -1.465910 	 0.711802 	 0.310978 
7366 	 -0.000364 	 1.175162 	 -0.233526 	 0.240818 	 1.926268 
7367 	 -0.000140 	 1.401171 	 -2.142159 	 -0.132975 	 -1.943361 
7368 	 -0.000318 	 1.169759 	 -2.885288 	 -1.004834 	 2.011816 
7369 	 -0.000355 	 1.172212 	 2.202778 	 -0.501153 	 -0.643428 
7370 	 -0.000405 	 1.214399 	 -2.600506 	 0.374394 	 -0.318178 
7371 	 -0.000633 	 1.232106 	 -2.844046 	 -0.109045 	 -2.608170 
7372 	 -0.000207 	 1.352149 	 2.184238 	 0.714516 	 2.761747 
7373 	 -0.000287 	 1.081168 	 -2.975421 	 0.658177 	 2.768872 
7374 	 -0.000474 	 1.369857 	 1.590384 	 -1.007053 	 1.303279 
7375 	 -0.000425 	 1.280331 	 -1.140839 	 -0.244288 	 -0.423690 
7376 	 -0.000589 	 1.561171 	 0.101008 	 -1.047282 	 2.098307 
7377 	 -0.000450 	 1.272071 	 1.922960 	 -0.925315 	 -0.513792 
7378 	 -0.000512 	 1.279690 	 1.307521 	 -1.280286 	 0.148482 
7379 	 -0.000359 	 1.239650 	 -2.577139 	 0.806125 	 2.147830 
7380 	 -0.000367 	 1.336321 	 -1.155723 	 1.035740 	 0.228425 
7381 	 -0.000369 	 1.237872 	 0.433634 	 0.796634 	 2.958988 
7382 	 -0.000218 	 1.310970 	 -2.031111 	 0.664955 	 -0.861594 
7383 	 -0.000278 	 1.289886 	 1.323423 	 -0.907133 	 -0.893085 
7384 	 -0.000433 	 1.498196 	 0.751704 	 -0.347800 	 -2.401165 
7385 	 -0.000461 	 1.181053 	 -2.196786 	 -0.104363 	 -2.871035 
7386 	 -0.000250 	 1.187168 	 1.402871 	 0.135393 	 2.561593 
7387 	 -0.000469 	 1.140658 	 -0.223519 	 0.538806 	 1.891045 
7388 	 -0.000359 	 1.179068 	 -2.872996 	 0.329880 	 0.194492 
7389 	 -0.000257 	 1.255916 	 1.567125 	 -1.074280 	 -2.808523 
7390 	 -0.000387 	 1.362585 	 1.307999 	 -0.052788 	 3.041455 
7391 	 -0.000493 	 1.117617 	 2.490120 	 0.555820 	 1.526400 
7392 	 -0.000573 	 1.484551 	 1.178312 	 0.939269 	 -1.893892 
7393 	 -0.000464 	 1.474644 	 -1.197727 	 0.340095 	 -0.906845 
7394 	 -0.000471 	 1.400820 	 3.132721 	 -1.147974 	 1.801444 
7395 	 -0.000263 	 1.084313 	 -0.231904 	 -0.283887 	 -2.847870 
7396 	 -0.000762 	 1.222966 	 0.133414 	 0.345561 	 -0.693450 
7397 	 -0.000563 	 1.189284 	 2.977265 	 0.095574 	 0.445850 
7398 	 -0.000315 	 1.290342 	 -1.547227 	 1.175375 	 -1.115750 
7399 	 -0.000420 	 1.205098 	 -0.330124 	 -0.345650 	 2.640774 
7400 	 -0.000645 	 1.212246 	 0.436973 	 1.486476 	 -0.838323 
7401 	 -0.000975 	 1.227222 	 -1.068031 	 -0.805158 	 -1.752482 
7402 	 -0.000350 	 1.185254 	 1.090596 	 -0.848818 	 0.058998 
7403 	 -0.000219 	 1.453879 	 2.328061 	 0.767524 	 -3.073504 
7404 	 -0.000594 	 1.461573 	 -1.617933 	 1.222759 	 1.659299 
7405 	 -0.000209 	 1.191281 	 0.190922 	 0.374339 	 -2.161547 
7406 	 -0.001122 	 1.304518 	 -1.024696 	 1.324840 	 -1.611448 
7407 	 -0.000424 	 1.198752 	 -0.227066 	 -0.069249 	 1.457938 
7408 	 -0.000193 	 1.168136 	 2.326897 	 0.604607 	 1.081736 
7409 	 -0.000484 	 1.426486 	 -1.191670 	 -0.100056 	 -1.850268 
7410 	 -0.000197 	 1.310450 	 1.327498 	 0.147212 	 -1.989054 
7411 	 -0.000400 	 1.185885 	 0.139387 	 1.257102 	 -0.481184 
7412 	 -0.000542 	 1.181595 	 -1.921267 	 -1.135060 	 2.592552 
7413 	 -0.000273 	 1.322060 	 2.445521 	 0.610887 	 2.150578 
7414 	 -0.000490 	 1.405316 	 1.789224 	 1.415059 	 2.265725 
7415 	 -0.000397 	 1.266904 	 2.878110 	 -0.086686 	 0.542892 
7416 	 -0.000280 	 1.136477 	 -1.494391 	 0.915503 	 0.820554 
7417 	 -0.000170 	 1.556801 	 -1.983998 	 -0.489951 	 -1.838907 
7418 	 -0.000337 	 1.090944 	 -0.071904 	 -0.307940 	 -3.126346 
7419 	 -0.000815 	 1.120086 	 -0.295289 	 -1.186960 	 1.324895 
7420 	 -0.000559 	 1.320597 	 0.199246 	 0.189339 	 -0.911399 
7421 	 -0.000216 	 1.200204 	 1.052787 	 0.116507 	 0.872527 
7422 	 -0.000519 	 1.237576 	 2.242805 	 0.630349 	 2.716206 
7423 	 -0.000183 	 1.320731 	 -1.438078 	 -0.809634 	 1.015771 
7424 	 -0.000457 	 1.372686 	 0.216795 	 0.371144 	 2.305107 
7425 	 -0.000270 	 1.177634 	 -0.526209 	 -0.592478 	 1.200278 
7426 	 -0.000758 	 1.340130 	 0.110710 	 -0.034656 	 -1.506901 
7427 	 -0.000390 	 1.219018 	 -3.004138 	 0.305896 	 0.475942 
7428 	 -0.000829 	 1.163823 	 3.132969 	 1.015231 	 -1.812432 
7429 	 -0.000224 	 1.306402 	 -2.277640 	 0.745306 	 -0.861854 
7430 	 -0.000201 	 1.283482 	 1.607355 	 -0.383563 	 0.804324 
7431 	 -0.001131 	 1.326436 	 2.017276 	 -0.257987 	 -1.857282 
7432 	 -0.000626 	 1.410678 	 -1.432997 	 -0.202960 	 -1.919078 
7433 	 -0.000176 	 1.236418 	 -1.245722 	 0.638711 	 -1.964130 
7434 	 -0.000368 	 1.225414 	 -1.996845 	 0.408173 	 0.512108 
7435 	 -0.000184 	 1.297952 	 1.392868 	 -0.074843 	 -1.954897 
7436 	 -0.000528 	 1.160801 	 -1.040636 	 1.090158 	 0.889940 
7437 	 -0.000339 	 1.197509 	 0.161523 	 -0.270378 	 3.022249 
7438 	 -0.000486 	 1.411155 	 3.037224 	 1.514438 	 3.124082 
7439 	 -0.001253 	 1.380982 	 -1.365775 	 -0.537977 	 -1.151020 
7440 	 -0.001422 	 1.393692 	 1.640985 	 -0.338098 	 -1.714261 
7441 	 -0.000205 	 1.424199 	 -2.091091 	 -0.003222 	 1.493551 
7442 	 -0.000225 	 1.242225 	 -0.203894 	 -0.933639 	 -2.293095 
7443 	 -0.000649 	 1.169313 	 2.880148 	 0.547781 	 -1.501502 
7444 	 -0.000330 	 1.185218 	 0.905890 	 0.030712 	 -0.349331 
7445 	 -0.000474 	 1.189946 	 -0.108233 	 0.174994 	 2.050430 
7446 	 -0.000692 	 1.237425 	 3.129699 	 0.843796 	 1.293210 
7447 	 -0.000408 	 1.262387 	 2.217176 	 0.369008 	 -0.000071 
7448 	 -0.000302 	 1.317208 	 0.548021 	 -0.466905 	 1.067514 
7449 	 -0.000884 	 1.501142 	 1.448667 	 1.410639 	 -1.673434 
7450 	 -0.000251 	 1.129564 	 1.652330 	 0.966505 	 -2.310262 
7451 	 -0.000560 	 1.377249 	 2.064411 	 -0.622205 	 -2.123597 
7452 	 -0.000184 	 1.273941 	 3.007986 	 -0.669102 	 -0.349321 
7453 	 -0.000181 	 1.387569 	 0.377903 	 -1.336288 	 2.370410 
7454 	 -0.000375 	 1.519710 	 2.573017 	 -0.772220 	 -2.448104 
7455 	 -0.000191 	 1.315935 	 -1.917215 	 0.584501 	 -1.114930 
7456 	 -0.000214 	 1.132070 	 2.197848 	 -0.514365 	 -0.823368 
7457 	 -0.001185 	 1.356266 	 1.765906 	 0.642121 	 -1.252488 
7458 	 -0.000776 	 1.261444 	 -0.933892 	 -0.432137 	 0.917692 
7459 	 -0.000360 	 1.139821 	 1.893479 	 0.125872 	 -0.346716 
7460 	 -0.000426 	 1.371870 	 -1.923654 	 -0.846618 	 1.915786 
7461 	 -0.000464 	 1.137390 	 -3.033100 	 -1.190073 	 0.962746 
7462 	 -0.000705 	 1.378766 	 1.180340 	 1.314404 	 -0.703051 
7463 	 -0.000225 	 1.296409 	 0.395828 	 0.449200 	 -2.736434 
7464 	 -0.000652 	 1.466204 	 0.726657 	 -0.956390 	 -1.124900 
7465 	 -0.000275 	 1.306962 	 0.995722 	 0.442727 	 2.551461 
7466 	 -0.000274 	 1.202151 	 2.486453 	 0.330056 	 1.944180 
7467 	 -0.000379 	 1.147577 	 -0.746115 	 -0.379729 	 0.373884 
7468 	 -0.000222 	 1.265983 	 0.841011 	 0.245143 	 -2.433805 
7469 	 -0.001027 	 1.166834 	 2.414038 	 0.072613 	 -1.562545 
7470 	 -0.000347 	 1.280101 	 -2.967072 	 0.674433 	 -3.107290 
7471 	 -0.000151 	 1.229582 	 -1.974909 	 0.166808 	 -0.940229 
7472 	 -0.000410 	 1.255775 	 -0.549212 	 0.399115 	 -2.802888 
7473 	 -0.000462 	 1.281839 	 -2.648413 	 0.261600 	 -0.352815 
7474 	 -0.000371 	 1.215807 	 0.520489 	 -1.163389 	 -2.222998 
7475 	 -0.000237 	 1.209215 	 1.733326 	 -0.906536 	 2.126878 
7476 	 -0.000353 	 1.224430 	 1.823305 	 0.985623 	 -2.659651 
7477 	 -0.000491 	 1.277302 	 1.133224 	 -0.402275 	 0.322291 
7478 	 -0.000499 	 1.286483 	 -1.619221 	 0.984633 	 0.153408 
7479 	 -0.000555 	 1.159693 	 -0.681217 	 -1.067465 	 2.170727 
7480 	 -0.000246 	 1.438954 	 2.225335 	 -0.703317 	 -2.578678 
7481 	 -0.000560 	 1.218529 	 1.811464 	 0.757264 	 -3.114295 
7482 	 -0.000434 	 1.429536 	 -1.771735 	 -0.095522 	 1.072587 
7483 	 -0.000328 	 1.211860 	 1.302701 	 0.078977 	 2.448201 
7484 	 -0.000534 	 1.104951 	 1.791316 	 0.138158 	 2.577109 
7485 	 -0.000388 	 1.257029 	 -2.842894 	 -0.236577 	 0.937157 
7486 	 -0.000347 	 1.272947 	 -2.772243 	 -0.304064 	 2.580497 
7487 	 -0.000496 	 1.393756 	 -1.379175 	 0.008875 	 2.428515 
7488 	 -0.000332 	 1.230756 	 -2.922838 	 -0.449500 	 0.481581 
7489 	 -0.000391 	 1.353497 	 2.443603 	 0.138441 	 0.267448 
7490 	 -0.000393 	 1.120666 	 -0.797414 	 -0.389060 	 0.367974 
7491 	 -0.000413 	 1.303233 	 0.343276 	 -0.108139 	 1.011315 
7492 	 -0.000298 	 1.208639 	 -0.162436 	 0.059222 	 -2.046127 
7493 	 -0.000200 	 1.246224 	 -1.374359 	 0.947823 	 -0.355334 
7494 	 -0.000150 	 1.454340 	 0.769499 	 0.998918 	 0.235293 
7495 	 -0.000620 	 1.244643 	 1.265057 	 -0.156907 	 3.063590 
7496 	 -0.000242 	 1.397635 	 -2.086283 	 0.169367 	 1.436189 
7497 	 -0.000280 	 1.471051 	 2.418690 	 1.529688 	 -3.122883 
7498 	 -0.000526 	 1.362439 	 -1.472066 	 0.146007 	 -1.318057 
7499 	 -0.000402 	 1.251806 	 1.837387 	 0.189087 	 -0.866400 
7500 	 -0.000516 	 1.151919 	 -0.339651 	 -1.103095 	 -1.304647 
7501 	 -0.000191 	 1.243889 	 -1.254151 	 -0.260355 	 1.034538 
7502 	 -0.000371 	 1.390283 	 2.304251 	 -0.681188 	 0.544553 
7503 	 -0.000703 	 1.346276 	 -1.348262 	 -0.292458 	 -1.187407 
7504 	 -0.000267 	 1.348994 	 2.919140 	 0.570999 	 0.437970 
7505 	 -0.000256 	 1.232367 	 -0.807086 	 -0.701820 	 0.128440 
7506 	 -0.000220 	 1.332316 	 -2.464458 	 -0.612639 	 2.469175 
7507 	 -0.000485 	 1.290060 	 -2.908834 	 -0.050551 	 -0.436643 
7508 	 -0.000176 	 1.159783 	 -1.488152 	 0.840387 	 -2.604416 
7509 	 -0.000176 	 1.323319 	 3.084026 	 -0.628172 	 0.544082 
7510 	 -0.000409 	 1.280536 	 -2.563851 	 -0.836210 	 0.081467 
7511 	 -0.001697 	 1.327128 	 -1.453702 	 -0.475093 	 1.775844 
7512 	 -0.000697 	 1.169888 	 -0.315464 	 -0.516343 	 -1.566927 
7513 	 -0.000803 	 1.494625 	 -3.104810 	 0.818516 	 -1.955880 
7514 	 -0.000581 	 1.376073 	 0.884988 	 -1.195415 	 -0.914927 
7515 	 -0.000934 	 1.140707 	 -2.774461 	 -0.897113 	 1.635394 
7516 	 -0.000450 	 1.228860 	 2.107893 	 -0.618460 	 1.671724 
7517 	 -0.000249 	 1.106368 	 0.466276 	 -0.620778 	 0.237557 
7518 	 -0.000441 	 1.275263 	 -2.766190 	 -0.374977 	 -2.678485 
7519 	 -0.000801 	 1.197804 	 1.188943 	 1.421498 	 3.028942 
7520 	 -0.000194 	 1.407881 	 -1.724555 	 0.025866 	 2.295350 
7521 	 -0.000474 	 1.110552 	 2.785911 	 0.435437 	 -1.478647 
7522 	 -0.000310 	 1.349636 	 -0.985702 	 0.248330 	 -0.719493 
7523 	 -0.000329 	 1.152168 	 -0.090112 	 -0.161681 	 2.953629 
7524 	 -0.000845 	 1.188417 	 -2.353905 	 -0.338782 	 2.840925 
7525 	 -0.000254 	 1.348934 	 2.674473 	 -0.116436 	 0.280001 
7526 	 -0.000136 	 1.367660 	 1.426429 	 0.810175 	 -0.722737 
7527 	 -0.000347 	 1.150822 	 -0.727459 	 -0.383552 	 0.694076 
7528 	 -0.000311 	 1.266159 	 1.822932 	 -1.036491 	 1.793867 
7529 	 -0.000239 	 1.374799 	 1.459143 	 1.038524 	 -1.231364 
7530 	 -0.000679 	 1.102859 	 2.699763 	 0.067946 	 1.437066 
7531 	 -0.000166 	 1.480882 	 -0.195389 	 0.916290 	 -0.654560 
7532 	 -0.000325 	 1.334714 	 1.990480 	 -0.357134 	 -2.602252 
7533 	 -0.000299 	 1.422544 	 -1.230357 	 0.089855 	 2.194227 
7534 	 -0.000213 	 1.274378 	 -1.682609 	 -0.545504 	 2.884535 
7535 	 -0.000278 	 1.346605 	 1.745796 	 -0.154807 	 0.686387 
7536 	 -0.000381 	 1.248391 	 1.946134 	 -0.930178 	 2.295652 
7537 	 -0.001030 	 1.327392 	 -1.855914 	 0.753677 	 1.554183 
7538 	 -0.000535 	 1.309439 	 -2.762571 	 0.928779 	 -1.287733 
7539 	 -0.000302 	 1.347033 	 2.340035 	 -1.068458 	 -2.485834 
7540 	 -0.000728 	 1.322788 	 -1.183012 	 -0.179686 	 2.998257 
7541 	 -0.000244 	 1.062294 	 2.626500 	 0.355967 	 2.501985 
7542 	 -0.000228 	 1.179478 	 0.203553 	 -0.871548 	 0.517151 
7543 	 -0.000387 	 1.269603 	 1.228162 	 0.738526 	 1.010649 
7544 	 -0.000317 	 1.222652 	 2.363783 	 0.354492 	 2.211646 
7545 	 -0.000479 	 1.096904 	 -0.285687 	 -0.162114 	 0.219677 
7546 	 -0.000310 	 1.141781 	 -1.170621 	 0.203846 	 -2.675688 
7547 	 -0.000232 	 1.287393 	 0.497778 	 0.461826 	 2.997800 
7548 	 -0.000267 	 1.329538 	 -0.764632 	 -0.089921 	 -0.507802 
7549 	 -0.000180 	 1.374508 	 1.402058 	 -0.378491 	 -1.918107 
7550 	 -0.000365 	 1.247332 	 -0.598609 	 0.373886 	 -2.261780 
7551 	 -0.000408 	 1.329483 	 -2.958625 	 -0.497913 	 -0.718636 
7552 	 -0.000314 	 1.569637 	 -0.738449 	 -1.453433 	 3.011230 
7553 	 -0.000492 	 1.300676 	 -1.002965 	 -1.001229 	 -0.517123 
7554 	 -0.000196 	 1.168739 	 2.348464 	 -0.236399 	 -1.960724 
7555 	 -0.000271 	 1.161398 	 -1.938071 	 -0.115300 	 -2.565884 
7556 	 -0.001992 	 1.272334 	 -1.288103 	 0.409603 	 1.460343 
7557 	 -0.000330 	 1.291466 	 0.103572 	 0.341592 	 2.853207 
7558 	 -0.000656 	 1.351178 	 1.485287 	 0.039060 	 -0.092803 
7559 	 -0.000352 	 1.332375 	 -1.472212 	 -0.151413 	 0.058208 
7560 	 -0.000374 	 1.130397 	 -0.818007 	 0.319228 	 -1.858821 
7561 	 -0.000280 	 1.308528 	 -1.023080 	 -0.415756 	 1.116572 
7562 	 -0.000283 	 1.186296 	 1.101853 	 0.228837 	 2.633048 
7563 	 -0.000323 	 1.224391 	 -2.210157 	 -0.524580 	 -0.273185 
7564 	 -0.000290 	 1.276201 	 -2.155348 	 -0.548157 	 2.079178 
7565 	 -0.000357 	 1.391048 	 1.838257 	 -0.215383 	 -2.306941 
7566 	 -0.000304 	 1.269299 	 -1.577066 	 0.183679 	 2.732135 
7567 	 -0.000594 	 1.148508 	 -0.957579 	 -0.530925 	 2.676627 
7568 	 -0.000444 	 1.115998 	 1.936099 	 0.106727 	 -0.333315 
7569 	 -0.000303 	 1.356877 	 0.622459 	 1.043481 	 0.609077 
7570 	 -0.000340 	 1.276158 	 0.481270 	 0.511241 	 2.357519 
7571 	 -0.000412 	 1.157357 	 2.064052 	 -0.119170 	 2.843231 
7572 	 -0.000373 	 1.135011 	 -0.038635 	 -0.351693 	 -0.113611 
7573 	 -0.000589 	 1.262274 	 -3.102606 	 -0.463568 	 -1.578225 
7574 	 -0.000440 	 1.211373 	 -2.699181 	 -0.458539 	 -1.659090 
7575 	 -0.000229 	 1.324942 	 -2.029622 	 0.248547 	 -2.142546 
7576 	 -0.000214 	 1.211926 	 1.576089 	 1.202820 	 -2.422553 
7577 	 -0.000350 	 1.261595 	 -2.164149 	 0.577171 	 -2.499505 
7578 	 -0.000380 	 1.126984 	 0.942318 	 0.985384 	 2.730431 
7579 	 -0.000400 	 1.358639 	 -2.826457 	 0.156451 	 2.262170 
7580 	 -0.000420 	 1.306843 	 2.784714 	 0.250632 	 -2.275753 
7581 	 -0.000436 	 1.373971 	 2.600692 	 0.863030 	 2.903111 
7582 	 -0.000648 	 1.159762 	 -2.832770 	 0.649567 	 1.500919 
7583 	 -0.000205 	 1.271463 	 -2.310113 	 0.040263 	 -1.351790 
7584 	 -0.000306 	 1.205049 	 0.154821 	 0.883469 	 1.166512 
7585 	 -0.000312 	 1.251105 	 2.873712 	 -0.504808 	 -2.785737 
7586 	 -0.000584 	 1.314698 	 -2.512787 	 0.843209 	 2.270777 
7587 	 -0.001260 	 1.235186 	 2.208759 	 0.939464 	 -1.352289 
7588 	 -0.000308 	 1.280610 	 2.592385 	 -0.708784 	 0.325828 
7589 	 -0.000216 	 1.100082 	 2.699754 	 -0.483876 	 0.907043 
7590 	 -0.000165 	 1.240176 	 -3.112598 	 -0.882102 	 -0.356488 
7591 	 -0.000481 	 1.320799 	 1.838004 	 -0.687129 	 0.032513 
7592 	 -0.000615 	 1.409529 	 -1.598890 	 -1.495903 	 1.028483 
7593 	 -0.000329 	 1.139459 	 0.187915 	 -0.218716 	 1.660704 
7594 	 -0.000201 	 1.370106 	 1.253671 	 -0.814519 	 1.071220 
7595 	 -0.000639 	 1.342663 	 -1.040560 	 0.533598 	 1.753717 
7596 	 -0.000313 	 1.217469 	 -0.498417 	 -0.347295 	 1.925922 
7597 	 -0.000266 	 1.412800 	 1.125934 	 0.469300 	 2.067940 
7598 	 -0.000291 	 1.230358 	 1.342787 	 -0.605314 	 2.524512 
7599 	 -0.000140 	 1.231324 	 3.000791 	 -0.851058 	 -0.638755 
7600 	 -0.000242 	 1.365987 	 -1.544972 	 0.861845 	 -1.995050 
7601 	 -0.000281 	 1.230107 	 -0.829359 	 0.878547 	 -2.083795 
7602 	 -0.000359 	 1.237521 	 0.394693 	 0.746528 	 2.633145 
7603 	 -0.000281 	 1.351678 	 -0.336644 	 0.486492 	 -2.587229 
7604 	 -0.000632 	 1.317928 	 1.965910 	 0.215654 	 -2.956281 
7605 	 -0.000171 	 1.210800 	 -0.663731 	 0.011845 	 2.101405 
7606 	 -0.000523 	 1.459845 	 -3.085188 	 0.290600 	 -0.968374 
7607 	 -0.000740 	 1.403016 	 -2.942996 	 0.246596 	 1.691518 
7608 	 -0.000881 	 1.310884 	 -1.522832 	 -0.935483 	 -1.143143 
7609 	 -0.000182 	 1.294736 	 -1.997506 	 -0.131100 	 2.046287 
7610 	 -0.000394 	 1.298990 	 -0.872718 	 0.458653 	 -1.234751 
7611 	 -0.000338 	 1.208012 	 1.482272 	 -0.066365 	 -2.579077 
7612 	 -0.000241 	 1.356737 	 2.243697 	 -0.352747 	 0.783480 
7613 	 -0.000320 	 1.244174 	 -0.759497 	 -0.144395 	 2.502200 
7614 	 -0.000284 	 1.459706 	 0.168486 	 0.882907 	 0.082872 
7615 	 -0.000234 	 1.338365 	 0.151533 	 0.932992 	 0.294737 
7616 	 -0.000282 	 1.319654 	 -2.174845 	 -0.906264 	 0.708845 
7617 	 -0.000303 	 1.476546 	 -0.130455 	 -1.100235 	 -0.667766 
7618 	 -0.000148 	 1.170896 	 -1.512001 	 0.867102 	 0.868934 
7619 	 -0.000194 	 1.257774 	 0.887569 	 -1.135858 	 2.854161 
7620 	 -0.000496 	 1.183998 	 -2.060715 	 0.651618 	 0.470168 
7621 	 -0.000260 	 1.310704 	 1.655370 	 -0.513914 	 -2.014077 
7622 	 -0.000329 	 1.300158 	 1.898286 	 0.663956 	 -1.007977 
7623 	 -0.000316 	 1.429346 	 2.193204 	 -0.583414 	 0.863741 
7624 	 -0.000341 	 1.408216 	 -1.702688 	 -0.300534 	 2.453288 
7625 	 -0.000914 	 1.383575 	 -1.576492 	 -0.223754 	 -1.532276 
7626 	 -0.000334 	 1.245260 	 2.583730 	 0.520616 	 0.526497 
7627 	 -0.000153 	 1.418444 	 -1.722699 	 -0.750008 	 0.623130 
7628 	 -0.000642 	 1.247549 	 0.276628 	 0.005185 	 2.860787 
7629 	 -0.000692 	 1.286211 	 2.790554 	 -0.550266 	 2.802029 
7630 	 -0.000565 	 1.213606 	 0.617029 	 -0.288433 	 -2.987531 
