name,x,y
000222@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,6960,4161
000223@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5860,4577
000224@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2744,799
000225@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4385,5356
000226@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4280,5539
000227@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3503,2285
000228@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4281,4789
000229@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2448,1268
000230@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2278,2160
000231@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,319,5128
000232@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,928,5395
000233@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1495,976
000234@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5121,6225
000235@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1569,6706
000236@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2782,2834
000237@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,759,2196
000238@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3303,3681
000239@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,1359,4699
000240@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3020,3615
000241@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5124,1019
000243@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,3224,699
000244@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5844,1569
000245@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2790,6914
000246@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,4630,3606
000247@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,5216,1543
000248@Particles/Micrographs/14sep05c_c_00004gr_00032sq_00015hl_00004es_particles_shiny.mrcs,2410,2937
